ProviderID, City, State, ZIPCode, PhoneNumber, Score
10008, LUVERNE, AL, 36049, 3343353374, NotAvailable
10126, LUVERNE, AL, 36049, 3343353374, 3923
10008, LUVERNE, AL, 36049, 3343353374, 0.141
10008, LUVERNE, AL, 36049, 3343353374, 0
10008, LUVERNE, AL, 36049, 3343353374, NotAvailable
10023, LUVERNE, AL, 36049, 3343353374, 0.029
10008, LUVERNE, AL, 36049, 3343353374, 2.883
10007, LUVERNE, AL, 36049, 3343353374, 3925
10008, LUVERNE, AL, 36049, 3343353374, 1.711
10008, LUVERNE, AL, 36049, 3343353374, 1
21311, LUVERNE, AL, 36049, 3343353374, 0.585
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.31
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.929
10024, BIRMINGHAM, AL, 35235, 2058383122, 12366
10011, BIRMINGHAM, AL, 35235, 2058383122, 23.333
10011, BIRMINGHAM, AL, 35235, 2058383122, 13
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.557
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.136
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.697
21311, BIRMINGHAM, AL, 35235, 2058383122, 7844
10085, BIRMINGHAM, AL, 35235, 2058383122, 17.907
10039, BIRMINGHAM, AL, 35235, 2058383122, 6
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.335
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.214
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.672
10011, BIRMINGHAM, AL, 35235, 2058383122, 14418
10011, BIRMINGHAM, AL, 35235, 2058383122, 30.354
10073, BIRMINGHAM, AL, 35235, 2058383122, 12
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.395
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.102
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.525
20008, BIRMINGHAM, AL, 35235, 2058383122, 10304
10011, BIRMINGHAM, AL, 35235, 2058383122, 23.772
10011, BIRMINGHAM, AL, 35235, 2058383122, 6
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.252
10034, BIRMINGHAM, AL, 35235, 2058383122, 0.696
10011, BIRMINGHAM, AL, 35235, 2058383122, 2.621
10011, BIRMINGHAM, AL, 35235, 2058383122, 189
10016, BIRMINGHAM, AL, 35235, 2058383122, 6.302
10011, BIRMINGHAM, AL, 35235, 2058383122, 9
10158, BIRMINGHAM, AL, 35235, 2058383122, 1.428
10021, BIRMINGHAM, AL, 35235, 2058383122, NotAvailable
10011, BIRMINGHAM, AL, 35235, 2058383122, 2.297
10139, BIRMINGHAM, AL, 35235, 2058383122, 119
10032, BIRMINGHAM, AL, 35235, 2058383122, 1.304
10011, BIRMINGHAM, AL, 35235, 2058383122, 0
10089, BIRMINGHAM, AL, 35235, 2058383122, 0
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.324
10011, BIRMINGHAM, AL, 35235, 2058383122, 1.961
10011, BIRMINGHAM, AL, 35235, 2058383122, 92564
10073, BIRMINGHAM, AL, 35235, 2058383122, 5.651
20017, BIRMINGHAM, AL, 35235, 2058383122, 5
10138, BIRMINGHAM, AL, 35235, 2058383122, 0.885
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.54
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.893
10011, BIRMINGHAM, AL, 35235, 2058383122, 92564
10011, BIRMINGHAM, AL, 35235, 2058383122, 87.126
10011, BIRMINGHAM, AL, 35235, 2058383122, 61
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.7
10012, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10012, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10012, FORTPAYNE, AL, 35968, 2568453150, 497
10012, FORTPAYNE, AL, 35968, 2568453150, 0.66
10158, FORTPAYNE, AL, 35968, 2568453150, 0
10012, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10012, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10012, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10012, FORTPAYNE, AL, 35968, 2568453150, 214
10012, FORTPAYNE, AL, 35968, 2568453150, 0.322
10012, FORTPAYNE, AL, 35968, 2568453150, 0
10012, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10012, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10012, FORTPAYNE, AL, 35968, 2568453150, 0.695
10138, FORTPAYNE, AL, 35968, 2568453150, 2972
10012, FORTPAYNE, AL, 35968, 2568453150, 4.31
10012, FORTPAYNE, AL, 35968, 2568453150, 0
10012, FORTPAYNE, AL, 35968, 2568453150, 0
10091, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10012, FORTPAYNE, AL, 35968, 2568453150, 1.55
10138, FORTPAYNE, AL, 35968, 2568453150, 1487
10012, FORTPAYNE, AL, 35968, 2568453150, 1.933
10012, FORTPAYNE, AL, 35968, 2568453150, 0
10012, FORTPAYNE, AL, 35968, 2568453150, 0
10012, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10036, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10012, FORTPAYNE, AL, 35968, 2568453150, 19
10103, FORTPAYNE, AL, 35968, 2568453150, 0.575
10148, FORTPAYNE, AL, 35968, 2568453150, 0
10012, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10012, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10012, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10012, FORTPAYNE, AL, 35968, 2568453150, 4
10012, FORTPAYNE, AL, 35968, 2568453150, 0.044
10012, FORTPAYNE, AL, 35968, 2568453150, 0
10012, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10012, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10034, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10126, FORTPAYNE, AL, 35968, 2568453150, 16045
10049, FORTPAYNE, AL, 35968, 2568453150, 0.575
10022, FORTPAYNE, AL, 35968, 2568453150, 0
10012, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10012, FORTPAYNE, AL, 35968, 2568453150, 0.038
10012, FORTPAYNE, AL, 35968, 2568453150, 0.743
10012, FORTPAYNE, AL, 35968, 2568453150, 15996
10012, FORTPAYNE, AL, 35968, 2568453150, 8.897
10006, FORTPAYNE, AL, 35968, 2568453150, 2
10034, FORTPAYNE, AL, 35968, 2568453150, 0.225
10051, ALABASTER, AL, 35007, 2056208100, 0.133
10034, ALABASTER, AL, 35007, 2056208100, 0.807
10016, ALABASTER, AL, 35007, 2056208100, 8088
10016, ALABASTER, AL, 35007, 2056208100, 13.734
10016, ALABASTER, AL, 35007, 2056208100, 5
10016, ALABASTER, AL, 35007, 2056208100, 0.364
10034, ALABASTER, AL, 35007, 2056208100, 0.04
10016, ALABASTER, AL, 35007, 2056208100, 0.781
10016, ALABASTER, AL, 35007, 2056208100, 4557
10016, ALABASTER, AL, 35007, 2056208100, 8.466
10016, ALABASTER, AL, 35007, 2056208100, 2
10023, ALABASTER, AL, 35007, 2056208100, 0.236
10018, ALABASTER, AL, 35007, 2056208100, 0.163
10016, ALABASTER, AL, 35007, 2056208100, 0.666
10016, ALABASTER, AL, 35007, 2056208100, 11592
20017, ALABASTER, AL, 35007, 2056208100, 22.812
10016, ALABASTER, AL, 35007, 2056208100, 8
10069, ALABASTER, AL, 35007, 2056208100, 0.351
10016, ALABASTER, AL, 35007, 2056208100, 0.027
10016, ALABASTER, AL, 35007, 2056208100, 0.528
10034, ALABASTER, AL, 35007, 2056208100, 6083
10016, ALABASTER, AL, 35007, 2056208100, 12.512
10016, ALABASTER, AL, 35007, 2056208100, 2
10016, ALABASTER, AL, 35007, 2056208100, 0.16
10016, ALABASTER, AL, 35007, 2056208100, 0.265
10038, ALABASTER, AL, 35007, 2056208100, 1.602
10016, ALABASTER, AL, 35007, 2056208100, 212
10016, ALABASTER, AL, 35007, 2056208100, 6.918
10110, ALABASTER, AL, 35007, 2056208100, 5
13301, ALABASTER, AL, 35007, 2056208100, 0.723
10016, ALABASTER, AL, 35007, 2056208100, NotAvailable
10016, ALABASTER, AL, 35007, 2056208100, NotAvailable
21306, ALABASTER, AL, 35007, 2056208100, 91
10055, ALABASTER, AL, 35007, 2056208100, 0.924
10169, ALABASTER, AL, 35007, 2056208100, 1
10016, ALABASTER, AL, 35007, 2056208100, NotAvailable
10016, ALABASTER, AL, 35007, 2056208100, 0.402
10022, ALABASTER, AL, 35007, 2056208100, 4.301
10016, ALABASTER, AL, 35007, 2056208100, 49590
10086, ALABASTER, AL, 35007, 2056208100, 1.898
10016, ALABASTER, AL, 35007, 2056208100, 3
10016, ALABASTER, AL, 35007, 2056208100, 1.58
10016, ALABASTER, AL, 35007, 2056208100, 0.501
10016, ALABASTER, AL, 35007, 2056208100, 1.102
10044, ALABASTER, AL, 35007, 2056208100, 49590
10029, ALABASTER, AL, 35007, 2056208100, 32.987
10016, ALABASTER, AL, 35007, 2056208100, 25
10016, ALABASTER, AL, 35007, 2056208100, 0.758
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10044, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
20001, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
11300, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10061, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10112, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
20006, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10148, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10100, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10018, BIRMINGHAM, AL, 35233, 2053258100, 206
10018, BIRMINGHAM, AL, 35233, 2053258100, 0.009
10097, BIRMINGHAM, AL, 35233, 2053258100, 0
10018, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
21309, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
11305, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10056, BIRMINGHAM, AL, 35233, 2053258100, 206
10073, BIRMINGHAM, AL, 35233, 2053258100, 0.11
10018, BIRMINGHAM, AL, 35233, 2053258100, 0
10169, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10019, SHEFFIELD, AL, 35660, 2563864556, 0.117
10019, SHEFFIELD, AL, 35660, 2563864556, 2.302
10019, SHEFFIELD, AL, 35660, 2563864556, 1924
10019, SHEFFIELD, AL, 35660, 2563864556, 2.871
11302, SHEFFIELD, AL, 35660, 2563864556, 2
10047, SHEFFIELD, AL, 35660, 2563864556, 0.697
10019, SHEFFIELD, AL, 35660, 2563864556, 0.045
10019, SHEFFIELD, AL, 35660, 2563864556, 4.443
10019, SHEFFIELD, AL, 35660, 2563864556, 739
10087, SHEFFIELD, AL, 35660, 2563864556, 1.11
10019, SHEFFIELD, AL, 35660, 2563864556, 1
10019, SHEFFIELD, AL, 35660, 2563864556, 0.901
10019, SHEFFIELD, AL, 35660, 2563864556, 0.004
10019, SHEFFIELD, AL, 35660, 2563864556, 0.439
10019, SHEFFIELD, AL, 35660, 2563864556, 6523
10144, SHEFFIELD, AL, 35660, 2563864556, 11.238
10129, SHEFFIELD, AL, 35660, 2563864556, 1
21303, SHEFFIELD, AL, 35660, 2563864556, 0.089
10019, SHEFFIELD, AL, 35660, 2563864556, NotAvailable
10019, SHEFFIELD, AL, 35660, 2563864556, 1.389
10019, SHEFFIELD, AL, 35660, 2563864556, 1658
10019, SHEFFIELD, AL, 35660, 2563864556, 2.156
10019, SHEFFIELD, AL, 35660, 2563864556, 0
10019, SHEFFIELD, AL, 35660, 2563864556, 0
10150, SHEFFIELD, AL, 35660, 2563864556, 0.021
10019, SHEFFIELD, AL, 35660, 2563864556, 2.085
10029, SHEFFIELD, AL, 35660, 2563864556, 72
10019, SHEFFIELD, AL, 35660, 2563864556, 2.365
10019, SHEFFIELD, AL, 35660, 2563864556, 1
10019, SHEFFIELD, AL, 35660, 2563864556, 0.423
10019, SHEFFIELD, AL, 35660, 2563864556, NotAvailable
10019, SHEFFIELD, AL, 35660, 2563864556, NotAvailable
10019, SHEFFIELD, AL, 35660, 2563864556, 26
10138, SHEFFIELD, AL, 35660, 2563864556, 0.269
10019, SHEFFIELD, AL, 35660, 2563864556, 1
10019, SHEFFIELD, AL, 35660, 2563864556, NotAvailable
10019, SHEFFIELD, AL, 35660, 2563864556, 0.455
10019, SHEFFIELD, AL, 35660, 2563864556, 4.866
10029, SHEFFIELD, AL, 35660, 2563864556, 28041
10019, SHEFFIELD, AL, 35660, 2563864556, 1.678
10019, SHEFFIELD, AL, 35660, 2563864556, 3
10158, SHEFFIELD, AL, 35660, 2563864556, 1.788
10089, SHEFFIELD, AL, 35660, 2563864556, 0.15
10019, SHEFFIELD, AL, 35660, 2563864556, 0.772
10019, SHEFFIELD, AL, 35660, 2563864556, 25154
10034, SHEFFIELD, AL, 35660, 2563864556, 16.161
10019, SHEFFIELD, AL, 35660, 2563864556, 6
10019, SHEFFIELD, AL, 35660, 2563864556, 0.371
10021, OZARK, AL, 36360, 3347742601, NotAvailable
10021, OZARK, AL, 36360, 3347742601, NotAvailable
10021, OZARK, AL, 36360, 3347742601, 331
10021, OZARK, AL, 36360, 3347742601, 0.435
10059, OZARK, AL, 36360, 3347742601, 0
10021, OZARK, AL, 36360, 3347742601, NotAvailable
10021, OZARK, AL, 36360, 3347742601, NotAvailable
