ProviderID, City, State, ZIPCode, PhoneNumber, Score
10033, FLORENCE, AL, 35631, 2567688400, 0.407
10033, FLORENCE, AL, 35631, 2567688400, 1.427
10033, FLORENCE, AL, 35631, 2567688400, 7399
10033, FLORENCE, AL, 35631, 2567688400, 12.488
10033, FLORENCE, AL, 35631, 2567688400, 10
10033, FLORENCE, AL, 35631, 2567688400, 0.801
10033, FLORENCE, AL, 35631, 2567688400, 0.016
10033, FLORENCE, AL, 35631, 2567688400, 1.529
10033, FLORENCE, AL, 35631, 2567688400, 93
10033, FLORENCE, AL, 35631, 2567688400, 3.226
10033, FLORENCE, AL, 35631, 2567688400, 1
10033, FLORENCE, AL, 35631, 2567688400, 0.31
10033, FLORENCE, AL, 35631, 2567688400, NotAvailable
10033, FLORENCE, AL, 35631, 2567688400, NotAvailable
10033, FLORENCE, AL, 35631, 2567688400, 55
10033, FLORENCE, AL, 35631, 2567688400, 0.679
10033, FLORENCE, AL, 35631, 2567688400, 2
10033, FLORENCE, AL, 35631, 2567688400, NotAvailable
10033, FLORENCE, AL, 35631, 2567688400, 0.401
10033, FLORENCE, AL, 35631, 2567688400, 3.04
10033, FLORENCE, AL, 35631, 2567688400, 64858
10033, FLORENCE, AL, 35631, 2567688400, 3.173
10033, FLORENCE, AL, 35631, 2567688400, 4
10033, FLORENCE, AL, 35631, 2567688400, 1.261
10033, FLORENCE, AL, 35631, 2567688400, 0.309
10033, FLORENCE, AL, 35631, 2567688400, 0.805
10033, FLORENCE, AL, 35631, 2567688400, 62157
10033, FLORENCE, AL, 35631, 2567688400, 33.115
10033, FLORENCE, AL, 35631, 2567688400, 17
10033, FLORENCE, AL, 35631, 2567688400, 0.513
10001, OPP, AL, 36467, 3344933541, NotAvailable
10001, OPP, AL, 36467, 3344933541, NotAvailable
10001, OPP, AL, 36467, 3344933541, 48
10001, OPP, AL, 36467, 3344933541, 0.11
10001, OPP, AL, 36467, 3344933541, 0
10001, OPP, AL, 36467, 3344933541, NotAvailable
10001, OPP, AL, 36467, 3344933541, NotAvailable
10001, OPP, AL, 36467, 3344933541, NotAvailable
10001, OPP, AL, 36467, 3344933541, 48
10001, OPP, AL, 36467, 3344933541, 0.11
10001, OPP, AL, 36467, 3344933541, 0
10001, OPP, AL, 36467, 3344933541, NotAvailable
10001, OPP, AL, 36467, 3344933541, NotAvailable
10001, OPP, AL, 36467, 3344933541, 1.936
10001, OPP, AL, 36467, 3344933541, 693
10001, OPP, AL, 36467, 3344933541, 1.547
10001, OPP, AL, 36467, 3344933541, 0
10001, OPP, AL, 36467, 3344933541, 0
10001, OPP, AL, 36467, 3344933541, NotAvailable
10001, OPP, AL, 36467, 3344933541, NotAvailable
10001, OPP, AL, 36467, 3344933541, 329
10001, OPP, AL, 36467, 3344933541, 0.855
10001, OPP, AL, 36467, 3344933541, 0
10001, OPP, AL, 36467, 3344933541, NotAvailable
10001, OPP, AL, 36467, 3344933541, NotAvailable
10001, OPP, AL, 36467, 3344933541, NotAvailable
10001, OPP, AL, 36467, 3344933541, 11
10001, OPP, AL, 36467, 3344933541, 0.294
10001, OPP, AL, 36467, 3344933541, 0
10001, OPP, AL, 36467, 3344933541, NotAvailable
10001, OPP, AL, 36467, 3344933541, NotAvailable
10001, OPP, AL, 36467, 3344933541, NotAvailable
10001, OPP, AL, 36467, 3344933541, NotAvailable
10001, OPP, AL, 36467, 3344933541, NotAvailable
10001, OPP, AL, 36467, 3344933541, NotAvailable
10001, OPP, AL, 36467, 3344933541, NotAvailable
10001, OPP, AL, 36467, 3344933541, NotAvailable
10001, OPP, AL, 36467, 3344933541, NotAvailable
10001, OPP, AL, 36467, 3344933541, 6930
10001, OPP, AL, 36467, 3344933541, 0.203
10001, OPP, AL, 36467, 3344933541, 0
10001, OPP, AL, 36467, 3344933541, NotAvailable
10001, OPP, AL, 36467, 3344933541, NotAvailable
10001, OPP, AL, 36467, 3344933541, 0.81
10001, OPP, AL, 36467, 3344933541, 6930
10001, OPP, AL, 36467, 3344933541, 3.699
10001, OPP, AL, 36467, 3344933541, 0
10001, OPP, AL, 36467, 3344933541, 0
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, 28
10007, LUVERNE, AL, 36049, 3343353374, 0.042
10007, LUVERNE, AL, 36049, 3343353374, 0
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, 215
10007, LUVERNE, AL, 36049, 3343353374, 0.409
10007, LUVERNE, AL, 36049, 3343353374, 2
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, 3923
10007, LUVERNE, AL, 36049, 3343353374, 0.141
10007, LUVERNE, AL, 36049, 3343353374, 0
10007, LUVERNE, AL, 36049, 3343353374, NotAvailable
10007, LUVERNE, AL, 36049, 3343353374, 0.029
10007, LUVERNE, AL, 36049, 3343353374, 2.883
10007, LUVERNE, AL, 36049, 3343353374, 3925
10007, LUVERNE, AL, 36049, 3343353374, 1.711
10007, LUVERNE, AL, 36049, 3343353374, 1
10007, LUVERNE, AL, 36049, 3343353374, 0.585
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.31
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.929
10011, BIRMINGHAM, AL, 35235, 2058383122, 12366
10011, BIRMINGHAM, AL, 35235, 2058383122, 23.333
10011, BIRMINGHAM, AL, 35235, 2058383122, 13
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.557
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.136
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.697
10011, BIRMINGHAM, AL, 35235, 2058383122, 7844
10011, BIRMINGHAM, AL, 35235, 2058383122, 17.907
10011, BIRMINGHAM, AL, 35235, 2058383122, 6
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.335
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.214
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.672
10011, BIRMINGHAM, AL, 35235, 2058383122, 14418
10011, BIRMINGHAM, AL, 35235, 2058383122, 30.354
10011, BIRMINGHAM, AL, 35235, 2058383122, 12
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.395
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.102
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.525
10011, BIRMINGHAM, AL, 35235, 2058383122, 10304
10011, BIRMINGHAM, AL, 35235, 2058383122, 23.772
10011, BIRMINGHAM, AL, 35235, 2058383122, 6
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.252
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.696
10011, BIRMINGHAM, AL, 35235, 2058383122, 2.621
10011, BIRMINGHAM, AL, 35235, 2058383122, 189
10011, BIRMINGHAM, AL, 35235, 2058383122, 6.302
10011, BIRMINGHAM, AL, 35235, 2058383122, 9
10011, BIRMINGHAM, AL, 35235, 2058383122, 1.428
10011, BIRMINGHAM, AL, 35235, 2058383122, NotAvailable
10011, BIRMINGHAM, AL, 35235, 2058383122, 2.297
10011, BIRMINGHAM, AL, 35235, 2058383122, 119
10011, BIRMINGHAM, AL, 35235, 2058383122, 1.304
10011, BIRMINGHAM, AL, 35235, 2058383122, 0
10011, BIRMINGHAM, AL, 35235, 2058383122, 0
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.324
10011, BIRMINGHAM, AL, 35235, 2058383122, 1.961
10011, BIRMINGHAM, AL, 35235, 2058383122, 92564
10011, BIRMINGHAM, AL, 35235, 2058383122, 5.651
10011, BIRMINGHAM, AL, 35235, 2058383122, 5
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.885
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.54
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.893
10011, BIRMINGHAM, AL, 35235, 2058383122, 92564
10011, BIRMINGHAM, AL, 35235, 2058383122, 87.126
10011, BIRMINGHAM, AL, 35235, 2058383122, 61
10011, BIRMINGHAM, AL, 35235, 2058383122, 0.7
10021, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10021, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10021, FORTPAYNE, AL, 35968, 2568453150, 497
10021, FORTPAYNE, AL, 35968, 2568453150, 0.66
10021, FORTPAYNE, AL, 35968, 2568453150, 0
10021, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10021, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10021, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10021, FORTPAYNE, AL, 35968, 2568453150, 214
10021, FORTPAYNE, AL, 35968, 2568453150, 0.322
10021, FORTPAYNE, AL, 35968, 2568453150, 0
10021, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10021, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10021, FORTPAYNE, AL, 35968, 2568453150, 0.695
10021, FORTPAYNE, AL, 35968, 2568453150, 2972
10021, FORTPAYNE, AL, 35968, 2568453150, 4.31
10021, FORTPAYNE, AL, 35968, 2568453150, 0
10021, FORTPAYNE, AL, 35968, 2568453150, 0
10021, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10021, FORTPAYNE, AL, 35968, 2568453150, 1.55
10021, FORTPAYNE, AL, 35968, 2568453150, 1487
10021, FORTPAYNE, AL, 35968, 2568453150, 1.933
10021, FORTPAYNE, AL, 35968, 2568453150, 0
10021, FORTPAYNE, AL, 35968, 2568453150, 0
10021, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10021, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10021, FORTPAYNE, AL, 35968, 2568453150, 19
10021, FORTPAYNE, AL, 35968, 2568453150, 0.575
10021, FORTPAYNE, AL, 35968, 2568453150, 0
10021, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10021, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10021, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10021, FORTPAYNE, AL, 35968, 2568453150, 4
10021, FORTPAYNE, AL, 35968, 2568453150, 0.044
10021, FORTPAYNE, AL, 35968, 2568453150, 0
10021, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10021, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10021, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10021, FORTPAYNE, AL, 35968, 2568453150, 16045
10021, FORTPAYNE, AL, 35968, 2568453150, 0.575
10021, FORTPAYNE, AL, 35968, 2568453150, 0
10021, FORTPAYNE, AL, 35968, 2568453150, NotAvailable
10021, FORTPAYNE, AL, 35968, 2568453150, 0.038
10021, FORTPAYNE, AL, 35968, 2568453150, 0.743
10021, FORTPAYNE, AL, 35968, 2568453150, 15996
10021, FORTPAYNE, AL, 35968, 2568453150, 8.897
10021, FORTPAYNE, AL, 35968, 2568453150, 2
10021, FORTPAYNE, AL, 35968, 2568453150, 0.225
10033, ALABASTER, AL, 35007, 2056208100, 0.133
10033, ALABASTER, AL, 35007, 2056208100, 0.807
10033, ALABASTER, AL, 35007, 2056208100, 8088
10033, ALABASTER, AL, 35007, 2056208100, 13.734
10033, ALABASTER, AL, 35007, 2056208100, 5
10033, ALABASTER, AL, 35007, 2056208100, 0.364
10033, ALABASTER, AL, 35007, 2056208100, 0.04
10033, ALABASTER, AL, 35007, 2056208100, 0.781
10033, ALABASTER, AL, 35007, 2056208100, 4557
10033, ALABASTER, AL, 35007, 2056208100, 8.466
10033, ALABASTER, AL, 35007, 2056208100, 2
10033, ALABASTER, AL, 35007, 2056208100, 0.236
10033, ALABASTER, AL, 35007, 2056208100, 0.163
10033, ALABASTER, AL, 35007, 2056208100, 0.666
10033, ALABASTER, AL, 35007, 2056208100, 11592
10033, ALABASTER, AL, 35007, 2056208100, 22.812
10033, ALABASTER, AL, 35007, 2056208100, 8
10033, ALABASTER, AL, 35007, 2056208100, 0.351
10033, ALABASTER, AL, 35007, 2056208100, 0.027
10033, ALABASTER, AL, 35007, 2056208100, 0.528
10033, ALABASTER, AL, 35007, 2056208100, 6083
10033, ALABASTER, AL, 35007, 2056208100, 12.512
10033, ALABASTER, AL, 35007, 2056208100, 2
10033, ALABASTER, AL, 35007, 2056208100, 0.16
10033, ALABASTER, AL, 35007, 2056208100, 0.265
10033, ALABASTER, AL, 35007, 2056208100, 1.602
10033, ALABASTER, AL, 35007, 2056208100, 212
10033, ALABASTER, AL, 35007, 2056208100, 6.918
10033, ALABASTER, AL, 35007, 2056208100, 5
10033, ALABASTER, AL, 35007, 2056208100, 0.723
10033, ALABASTER, AL, 35007, 2056208100, NotAvailable
10033, ALABASTER, AL, 35007, 2056208100, NotAvailable
10033, ALABASTER, AL, 35007, 2056208100, 91
10033, ALABASTER, AL, 35007, 2056208100, 0.924
10033, ALABASTER, AL, 35007, 2056208100, 1
10033, ALABASTER, AL, 35007, 2056208100, NotAvailable
10033, ALABASTER, AL, 35007, 2056208100, 0.402
10033, ALABASTER, AL, 35007, 2056208100, 4.301
10033, ALABASTER, AL, 35007, 2056208100, 49590
10033, ALABASTER, AL, 35007, 2056208100, 1.898
10033, ALABASTER, AL, 35007, 2056208100, 3
10033, ALABASTER, AL, 35007, 2056208100, 1.58
10033, ALABASTER, AL, 35007, 2056208100, 0.501
10033, ALABASTER, AL, 35007, 2056208100, 1.102
10033, ALABASTER, AL, 35007, 2056208100, 49590
10033, ALABASTER, AL, 35007, 2056208100, 32.987
10033, ALABASTER, AL, 35007, 2056208100, 25
10033, ALABASTER, AL, 35007, 2056208100, 0.758
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, 206
10011, BIRMINGHAM, AL, 35233, 2053258100, 0.009
10011, BIRMINGHAM, AL, 35233, 2053258100, 0
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10011, BIRMINGHAM, AL, 35233, 2053258100, 206
10011, BIRMINGHAM, AL, 35233, 2053258100, 0.11
10011, BIRMINGHAM, AL, 35233, 2053258100, 0
10011, BIRMINGHAM, AL, 35233, 2053258100, NotAvailable
10006, SHEFFIELD, AL, 35660, 2563864556, 0.117
10006, SHEFFIELD, AL, 35660, 2563864556, 2.302
10006, SHEFFIELD, AL, 35660, 2563864556, 1924
10006, SHEFFIELD, AL, 35660, 2563864556, 2.871
10006, SHEFFIELD, AL, 35660, 2563864556, 2
10006, SHEFFIELD, AL, 35660, 2563864556, 0.697
10006, SHEFFIELD, AL, 35660, 2563864556, 0.045
10006, SHEFFIELD, AL, 35660, 2563864556, 4.443
10006, SHEFFIELD, AL, 35660, 2563864556, 739
10006, SHEFFIELD, AL, 35660, 2563864556, 1.11
10006, SHEFFIELD, AL, 35660, 2563864556, 1
10006, SHEFFIELD, AL, 35660, 2563864556, 0.901
10006, SHEFFIELD, AL, 35660, 2563864556, 0.004
10006, SHEFFIELD, AL, 35660, 2563864556, 0.439
10006, SHEFFIELD, AL, 35660, 2563864556, 6523
10006, SHEFFIELD, AL, 35660, 2563864556, 11.238
10006, SHEFFIELD, AL, 35660, 2563864556, 1
10006, SHEFFIELD, AL, 35660, 2563864556, 0.089
10006, SHEFFIELD, AL, 35660, 2563864556, NotAvailable
10006, SHEFFIELD, AL, 35660, 2563864556, 1.389
10006, SHEFFIELD, AL, 35660, 2563864556, 1658
10006, SHEFFIELD, AL, 35660, 2563864556, 2.156
10006, SHEFFIELD, AL, 35660, 2563864556, 0
10006, SHEFFIELD, AL, 35660, 2563864556, 0
10006, SHEFFIELD, AL, 35660, 2563864556, 0.021
10006, SHEFFIELD, AL, 35660, 2563864556, 2.085
10006, SHEFFIELD, AL, 35660, 2563864556, 72
10006, SHEFFIELD, AL, 35660, 2563864556, 2.365
10006, SHEFFIELD, AL, 35660, 2563864556, 1
10006, SHEFFIELD, AL, 35660, 2563864556, 0.423
10006, SHEFFIELD, AL, 35660, 2563864556, NotAvailable
10006, SHEFFIELD, AL, 35660, 2563864556, NotAvailable
10006, SHEFFIELD, AL, 35660, 2563864556, 26
10006, SHEFFIELD, AL, 35660, 2563864556, 0.269
10006, SHEFFIELD, AL, 35660, 2563864556, 1
10006, SHEFFIELD, AL, 35660, 2563864556, NotAvailable
10006, SHEFFIELD, AL, 35660, 2563864556, 0.455
10006, SHEFFIELD, AL, 35660, 2563864556, 4.866
10006, SHEFFIELD, AL, 35660, 2563864556, 28041
10006, SHEFFIELD, AL, 35660, 2563864556, 1.678
10006, SHEFFIELD, AL, 35660, 2563864556, 3
10006, SHEFFIELD, AL, 35660, 2563864556, 1.788
10006, SHEFFIELD, AL, 35660, 2563864556, 0.15
10006, SHEFFIELD, AL, 35660, 2563864556, 0.772
10006, SHEFFIELD, AL, 35660, 2563864556, 25154
10006, SHEFFIELD, AL, 35660, 2563864556, 16.161
10006, SHEFFIELD, AL, 35660, 2563864556, 6
10006, SHEFFIELD, AL, 35660, 2563864556, 0.371
10021, OZARK, AL, 36360, 3347742601, NotAvailable
10021, OZARK, AL, 36360, 3347742601, NotAvailable
10021, OZARK, AL, 36360, 3347742601, 331
10021, OZARK, AL, 36360, 3347742601, 0.435
10021, OZARK, AL, 36360, 3347742601, 0
10021, OZARK, AL, 36360, 3347742601, NotAvailable
10021, OZARK, AL, 36360, 3347742601, NotAvailable
